       x	      dx	       T	energy_tot	rho_photons	n_photons	rho_electrons	n_electrons	rho_nu_e	  n_nu_e	 f0_nu_e	f0.2_nu_e	 f1_nu_e	f10_nu_e	f20_nu_e	rho_nu_mu	 n_nu_mu	f0_nu_mu	f0.2_nu_mu	f1_nu_mu	f10_nu_mu	f20_nu_mu	rho_nu_tau	n_nu_tau	f0_nu_tau	f0.2_nu_tau	f1_nu_tau	f10_nu_tau	f20_nu_tau	rho_steriles	n_steriles	f0_steriles	f0.2_steriles	f1_steriles	f10_steriles	f20_steriles
2.000000e-02	8.000000e-07	1.000000e+00	4.688126e+00	6.579736e-01	2.435877e-01	1.151486e+00	3.653838e-01	5.757269e-01	1.826908e-01	5.000000e-01	4.501660e-01	2.689414e-01	4.539787e-05	2.061154e-09	5.757269e-01	1.826908e-01	5.000000e-01	4.501660e-01	2.689414e-01	4.539787e-05	2.061154e-09	5.757269e-01	1.826908e-01	5.000000e-01	4.501660e-01	2.689414e-01	4.539787e-05	2.061154e-09	1.151486e+00	3.653838e-01	5.000000e-01	4.501660e-01	2.689414e-01	4.539787e-05	2.061154e-09
2.000400e-02	8.006404e-07	1.000001e+00	4.647778e+00	6.579769e-01	2.435886e-01	1.151483e+00	3.653778e-01	5.757297e-01	1.826914e-01	5.000000e-01	4.501661e-01	2.689417e-01	4.539843e-05	2.061204e-09	5.757297e-01	1.826914e-01	5.000000e-01	4.501661e-01	2.689417e-01	4.539843e-05	2.061204e-09	5.757297e-01	1.826914e-01	5.000000e-01	4.501661e-01	2.689417e-01	4.539843e-05	2.061204e-09	1.111130e+00	3.361512e-01	3.366777e-01	3.302593e-01	2.300111e-01	4.436769e-05	2.037650e-09
2.000801e-02	8.012817e-07	1.000003e+00	4.647791e+00	6.579809e-01	2.435897e-01	1.151490e+00	3.653795e-01	5.757333e-01	1.826923e-01	5.000000e-01	4.501661e-01	2.689420e-01	4.539912e-05	2.061267e-09	5.757333e-01	1.826923e-01	5.000000e-01	4.501661e-01	2.689420e-01	4.539912e-05	2.061267e-09	5.757333e-01	1.826923e-01	5.000000e-01	4.501661e-01	2.689420e-01	4.539912e-05	2.061267e-09	1.111120e+00	3.361421e-01	3.366476e-01	3.302307e-01	2.299979e-01	4.436796e-05	2.037703e-09
2.001201e-02	8.019239e-07	1.000003e+00	4.656787e+00	6.579817e-01	2.435899e-01	1.151491e+00	3.653798e-01	5.757340e-01	1.826924e-01	5.000000e-01	4.501662e-01	2.689420e-01	4.539927e-05	2.061280e-09	5.757340e-01	1.826924e-01	5.000000e-01	4.501662e-01	2.689420e-01	4.539927e-05	2.061280e-09	5.757340e-01	1.826924e-01	5.000000e-01	4.501662e-01	2.689420e-01	4.539927e-05	2.061280e-09	1.120113e+00	3.361403e-01	3.366416e-01	3.302250e-01	2.299953e-01	4.436801e-05	2.037713e-09
2.001602e-02	8.025670e-07	1.000003e+00	4.656800e+00	6.579818e-01	2.435900e-01	1.151491e+00	3.653799e-01	5.757341e-01	1.826925e-01	5.000000e-01	4.501662e-01	2.689420e-01	4.539929e-05	2.061282e-09	5.757341e-01	1.826925e-01	5.000000e-01	4.501662e-01	2.689420e-01	4.539929e-05	2.061282e-09	5.757341e-01	1.826925e-01	5.000000e-01	4.501662e-01	2.689420e-01	4.539929e-05	2.061282e-09	1.120124e+00	3.361401e-01	3.366415e-01	3.302249e-01	2.299953e-01	4.436799e-05	2.037712e-09
2.002004e-02	8.032110e-07	1.000003e+00	4.656812e+00	6.579821e-01	2.435900e-01	1.151492e+00	3.653800e-01	5.757343e-01	1.826925e-01	5.000000e-01	4.501662e-01	2.689421e-01	4.539932e-05	2.061286e-09	5.757343e-01	1.826925e-01	5.000000e-01	4.501662e-01	2.689421e-01	4.539932e-05	2.061286e-09	5.757343e-01	1.826925e-01	5.000000e-01	4.501662e-01	2.689421e-01	4.539932e-05	2.061286e-09	1.120135e+00	3.361398e-01	3.366412e-01	3.302247e-01	2.299952e-01	4.436794e-05	2.037710e-09
2.002406e-02	8.038559e-07	1.000003e+00	4.656824e+00	6.579824e-01	2.435901e-01	1.151492e+00	3.653801e-01	5.757346e-01	1.826926e-01	5.000000e-01	4.501662e-01	2.689421e-01	4.539938e-05	2.061291e-09	5.757346e-01	1.826926e-01	5.000000e-01	4.501662e-01	2.689421e-01	4.539938e-05	2.061291e-09	5.757346e-01	1.826926e-01	5.000000e-01	4.501662e-01	2.689421e-01	4.539938e-05	2.061291e-09	1.120146e+00	3.361394e-01	3.366409e-01	3.302244e-01	2.299950e-01	4.436788e-05	2.037708e-09
2.002808e-02	8.045017e-07	1.000003e+00	4.656837e+00	6.579828e-01	2.435902e-01	1.151493e+00	3.653803e-01	5.757349e-01	1.826927e-01	5.000000e-01	4.501662e-01	2.689421e-01	4.539945e-05	2.061297e-09	5.757349e-01	1.826927e-01	5.000000e-01	4.501662e-01	2.689421e-01	4.539945e-05	2.061297e-09	5.757349e-01	1.826927e-01	5.000000e-01	4.501662e-01	2.689421e-01	4.539945e-05	2.061297e-09	1.120156e+00	3.361388e-01	3.366404e-01	3.302240e-01	2.299947e-01	4.436780e-05	2.037706e-09
2.003210e-02	8.051484e-07	1.000004e+00	4.656849e+00	6.579833e-01	2.435904e-01	1.151494e+00	3.653805e-01	5.757354e-01	1.826928e-01	5.000000e-01	4.501662e-01	2.689421e-01	4.539953e-05	2.061305e-09	5.757354e-01	1.826928e-01	5.000000e-01	4.501662e-01	2.689421e-01	4.539953e-05	2.061305e-09	5.757354e-01	1.826928e-01	5.000000e-01	4.501662e-01	2.689421e-01	4.539953e-05	2.061305e-09	1.120166e+00	3.361380e-01	3.366398e-01	3.302235e-01	2.299943e-01	4.436771e-05	2.037704e-09
2.003613e-02	8.057960e-07	1.000004e+00	4.656861e+00	6.579838e-01	2.435905e-01	1.151495e+00	3.653807e-01	5.757359e-01	1.826929e-01	5.000000e-01	4.501662e-01	2.689422e-01	4.539963e-05	2.061314e-09	5.757359e-01	1.826929e-01	5.000000e-01	4.501662e-01	2.689422e-01	4.539963e-05	2.061314e-09	5.757359e-01	1.826929e-01	5.000000e-01	4.501662e-01	2.689422e-01	4.539963e-05	2.061314e-09	1.120175e+00	3.361372e-01	3.366392e-01	3.302228e-01	2.299938e-01	4.436761e-05	2.037701e-09
2.004016e-02	8.064446e-07	1.000004e+00	4.656874e+00	6.579845e-01	2.435907e-01	1.151496e+00	3.653810e-01	5.757364e-01	1.826930e-01	5.000000e-01	4.501662e-01	2.689422e-01	4.539974e-05	2.061324e-09	5.757364e-01	1.826930e-01	5.000000e-01	4.501662e-01	2.689422e-01	4.539974e-05	2.061324e-09	5.757364e-01	1.826930e-01	5.000000e-01	4.501662e-01	2.689422e-01	4.539974e-05	2.061324e-09	1.120184e+00	3.361361e-01	3.366384e-01	3.302221e-01	2.299932e-01	4.436749e-05	2.037699e-09
2.004419e-02	8.070940e-07	1.000004e+00	4.656886e+00	6.579852e-01	2.435909e-01	1.151497e+00	3.653813e-01	5.757371e-01	1.826932e-01	5.000000e-01	4.501662e-01	2.689423e-01	4.539987e-05	2.061335e-09	5.757371e-01	1.826932e-01	5.000000e-01	4.501662e-01	2.689423e-01	4.539987e-05	2.061335e-09	5.757371e-01	1.826932e-01	5.000000e-01	4.501662e-01	2.689423e-01	4.539987e-05	2.061335e-09	1.120192e+00	3.361350e-01	3.366375e-01	3.302212e-01	2.299926e-01	4.436737e-05	2.037698e-09
2.004823e-02	8.077444e-07	1.000005e+00	4.656898e+00	6.579861e-01	2.435911e-01	1.151499e+00	3.653816e-01	5.757378e-01	1.826933e-01	5.000000e-01	4.501662e-01	2.689423e-01	4.540001e-05	2.061348e-09	5.757378e-01	1.826933e-01	5.000000e-01	4.501662e-01	2.689423e-01	4.540001e-05	2.061348e-09	5.757378e-01	1.826933e-01	5.000000e-01	4.501662e-01	2.689423e-01	4.540001e-05	2.061348e-09	1.120200e+00	3.361337e-01	3.366365e-01	3.302203e-01	2.299918e-01	4.436723e-05	2.037697e-09
2.005227e-02	8.083957e-07	1.000005e+00	4.656911e+00	6.579869e-01	2.435914e-01	1.151500e+00	3.653820e-01	5.757386e-01	1.826935e-01	5.000000e-01	4.501663e-01	2.689424e-01	4.540017e-05	2.061362e-09	5.757386e-01	1.826935e-01	5.000000e-01	4.501663e-01	2.689424e-01	4.540017e-05	2.061362e-09	5.757386e-01	1.826935e-01	5.000000e-01	4.501663e-01	2.689424e-01	4.540017e-05	2.061362e-09	1.120208e+00	3.361323e-01	3.366354e-01	3.302192e-01	2.299910e-01	4.436709e-05	2.037696e-09
2.005631e-02	8.090479e-07	1.000005e+00	4.656923e+00	6.579879e-01	2.435916e-01	1.151502e+00	3.653824e-01	5.757394e-01	1.826937e-01	5.000000e-01	4.501663e-01	2.689425e-01	4.540033e-05	2.061377e-09	5.757394e-01	1.826937e-01	5.000000e-01	4.501663e-01	2.689425e-01	4.540033e-05	2.061377e-09	5.757394e-01	1.826937e-01	5.000000e-01	4.501663e-01	2.689425e-01	4.540033e-05	2.061377e-09	1.120215e+00	3.361308e-01	3.366342e-01	3.302181e-01	2.299900e-01	4.436695e-05	2.037696e-09
2.006036e-02	8.097010e-07	1.000006e+00	4.656936e+00	6.579889e-01	2.435919e-01	1.151504e+00	3.653828e-01	5.757403e-01	1.826939e-01	5.000000e-01	4.501663e-01	2.689426e-01	4.540051e-05	2.061394e-09	5.757403e-01	1.826939e-01	5.000000e-01	4.501663e-01	2.689426e-01	4.540051e-05	2.061394e-09	5.757403e-01	1.826939e-01	5.000000e-01	4.501663e-01	2.689426e-01	4.540051e-05	2.061394e-09	1.120222e+00	3.361292e-01	3.366329e-01	3.302168e-01	2.299890e-01	4.436679e-05	2.037696e-09
2.006441e-02	8.103551e-07	1.000006e+00	4.656948e+00	6.579901e-01	2.435922e-01	1.151506e+00	3.653833e-01	5.757413e-01	1.826942e-01	5.000000e-01	4.501663e-01	2.689426e-01	4.540070e-05	2.061411e-09	5.757413e-01	1.826942e-01	5.000000e-01	4.501663e-01	2.689426e-01	4.540070e-05	2.061411e-09	5.757413e-01	1.826942e-01	5.000000e-01	4.501663e-01	2.689426e-01	4.540070e-05	2.061411e-09	1.120228e+00	3.361274e-01	3.366314e-01	3.302154e-01	2.299879e-01	4.436664e-05	2.037698e-09
2.006846e-02	8.110101e-07	1.000007e+00	4.656960e+00	6.579912e-01	2.435926e-01	1.151508e+00	3.653837e-01	5.757423e-01	1.826944e-01	5.000000e-01	4.501663e-01	2.689427e-01	4.540090e-05	2.061429e-09	5.757423e-01	1.826944e-01	5.000000e-01	4.501663e-01	2.689427e-01	4.540090e-05	2.061429e-09	5.757423e-01	1.826944e-01	5.000000e-01	4.501663e-01	2.689427e-01	4.540090e-05	2.061429e-09	1.120235e+00	3.361255e-01	3.366299e-01	3.302139e-01	2.299868e-01	4.436647e-05	2.037700e-09
2.007252e-02	8.116660e-07	1.000007e+00	4.656973e+00	6.579925e-01	2.435929e-01	1.151510e+00	3.653843e-01	5.757434e-01	1.826947e-01	5.000000e-01	4.501664e-01	2.689428e-01	4.540112e-05	2.061449e-09	5.757434e-01	1.826947e-01	5.000000e-01	4.501664e-01	2.689428e-01	4.540112e-05	2.061449e-09	5.757434e-01	1.826947e-01	5.000000e-01	4.501664e-01	2.689428e-01	4.540112e-05	2.061449e-09	1.120240e+00	3.361235e-01	3.366283e-01	3.302123e-01	2.299855e-01	4.436631e-05	2.037702e-09
2.007658e-02	8.123228e-07	1.000008e+00	4.656985e+00	6.579938e-01	2.435933e-01	1.151512e+00	3.653848e-01	5.757445e-01	1.826950e-01	5.000000e-01	4.501664e-01	2.689429e-01	4.540134e-05	2.061469e-09	5.757445e-01	1.826950e-01	5.000000e-01	4.501664e-01	2.689429e-01	4.540134e-05	2.061469e-09	5.757445e-01	1.826950e-01	5.000000e-01	4.501664e-01	2.689429e-01	4.540134e-05	2.061469e-09	1.120246e+00	3.361214e-01	3.366265e-01	3.302106e-01	2.299842e-01	4.436615e-05	2.037706e-09
2.008064e-02	8.129806e-07	1.000008e+00	4.656998e+00	6.579951e-01	2.435936e-01	1.151514e+00	3.653854e-01	5.757457e-01	1.826952e-01	5.000000e-01	4.501664e-01	2.689430e-01	4.540158e-05	2.061490e-09	5.757457e-01	1.826952e-01	5.000000e-01	4.501664e-01	2.689430e-01	4.540158e-05	2.061490e-09	5.757457e-01	1.826952e-01	5.000000e-01	4.501664e-01	2.689430e-01	4.540158e-05	2.061490e-09	1.120251e+00	3.361192e-01	3.366247e-01	3.302088e-01	2.299827e-01	4.436598e-05	2.037710e-09
2.008471e-02	8.136393e-07	1.000009e+00	4.657010e+00	6.579966e-01	2.435940e-01	1.151517e+00	3.653859e-01	5.757470e-01	1.826955e-01	5.000000e-01	4.501664e-01	2.689431e-01	4.540182e-05	2.061513e-09	5.757470e-01	1.826955e-01	5.000000e-01	4.501664e-01	2.689431e-01	4.540182e-05	2.061513e-09	5.757470e-01	1.826955e-01	5.000000e-01	4.501664e-01	2.689431e-01	4.540182e-05	2.061513e-09	1.120256e+00	3.361169e-01	3.366227e-01	3.302069e-01	2.299812e-01	4.436581e-05	2.037715e-09
2.008878e-02	8.142989e-07	1.000009e+00	4.657023e+00	6.579980e-01	2.435945e-01	1.151520e+00	3.653866e-01	5.757483e-01	1.826958e-01	5.000000e-01	4.501665e-01	2.689432e-01	4.540208e-05	2.061536e-09	5.757483e-01	1.826958e-01	5.000000e-01	4.501665e-01	2.689432e-01	4.540208e-05	2.061536e-09	5.757483e-01	1.826958e-01	5.000000e-01	4.501665e-01	2.689432e-01	4.540208e-05	2.061536e-09	1.120260e+00	3.361145e-01	3.366207e-01	3.302049e-01	2.299796e-01	4.436565e-05	2.037721e-09
2.009285e-02	8.149595e-07	1.000010e+00	4.657035e+00	6.579996e-01	2.435949e-01	1.151522e+00	3.653872e-01	5.757496e-01	1.826962e-01	5.000000e-01	4.501665e-01	2.689434e-01	4.540235e-05	2.061560e-09	5.757496e-01	1.826962e-01	5.000000e-01	4.501665e-01	2.689434e-01	4.540235e-05	2.061560e-09	5.757496e-01	1.826962e-01	5.000000e-01	4.501665e-01	2.689434e-01	4.540235e-05	2.061560e-09	1.120265e+00	3.361120e-01	3.366185e-01	3.302028e-01	2.299780e-01	4.436548e-05	2.037728e-09
2.009692e-02	8.156210e-07	1.000010e+00	4.657048e+00	6.580012e-01	2.435953e-01	1.151525e+00	3.653879e-01	5.757510e-01	1.826965e-01	5.000000e-01	4.501665e-01	2.689435e-01	4.540262e-05	2.061585e-09	5.757510e-01	1.826965e-01	5.000000e-01	4.501665e-01	2.689435e-01	4.540262e-05	2.061585e-09	5.757510e-01	1.826965e-01	5.000000e-01	4.501665e-01	2.689435e-01	4.540262e-05	2.061585e-09	1.120269e+00	3.361093e-01	3.366163e-01	3.302006e-01	2.299762e-01	4.436531e-05	2.037736e-09
2.010100e-02	8.162834e-07	1.000011e+00	4.657060e+00	6.580028e-01	2.435958e-01	1.151528e+00	3.653885e-01	5.757525e-01	1.826968e-01	5.000000e-01	4.501666e-01	2.689436e-01	4.540291e-05	2.061611e-09	5.757525e-01	1.826968e-01	5.000000e-01	4.501666e-01	2.689436e-01	4.540291e-05	2.061611e-09	5.757525e-01	1.826968e-01	5.000000e-01	4.501666e-01	2.689436e-01	4.540291e-05	2.061611e-09	1.120272e+00	3.361066e-01	3.366139e-01	3.301983e-01	2.299744e-01	4.436515e-05	2.037744e-09
2.010509e-02	8.169468e-07	1.000012e+00	4.657073e+00	6.580045e-01	2.435963e-01	1.151531e+00	3.653893e-01	5.757540e-01	1.826972e-01	5.000000e-01	4.501666e-01	2.689437e-01	4.540320e-05	2.061638e-09	5.757540e-01	1.826972e-01	5.000000e-01	4.501666e-01	2.689437e-01	4.540320e-05	2.061638e-09	5.757540e-01	1.826972e-01	5.000000e-01	4.501666e-01	2.689437e-01	4.540320e-05	2.061638e-09	1.120276e+00	3.361038e-01	3.366114e-01	3.301959e-01	2.299725e-01	4.436498e-05	2.037754e-09
2.010917e-02	8.176111e-07	1.000012e+00	4.657086e+00	6.580063e-01	2.435967e-01	1.151534e+00	3.653900e-01	5.757555e-01	1.826976e-01	5.000000e-01	4.501666e-01	2.689439e-01	4.540350e-05	2.061665e-09	5.757555e-01	1.826976e-01	5.000000e-01	4.501666e-01	2.689439e-01	4.540350e-05	2.061665e-09	5.757555e-01	1.826976e-01	5.000000e-01	4.501666e-01	2.689439e-01	4.540350e-05	2.061665e-09	1.120279e+00	3.361009e-01	3.366089e-01	3.301934e-01	2.299705e-01	4.436482e-05	2.037764e-09
2.011326e-02	8.182764e-07	1.000013e+00	4.657098e+00	6.580081e-01	2.435972e-01	1.151537e+00	3.653907e-01	5.757571e-01	1.826979e-01	5.000000e-01	4.501667e-01	2.689440e-01	4.540381e-05	2.061693e-09	5.757571e-01	1.826979e-01	5.000000e-01	4.501667e-01	2.689440e-01	4.540381e-05	2.061693e-09	5.757571e-01	1.826979e-01	5.000000e-01	4.501667e-01	2.689440e-01	4.540381e-05	2.061693e-09	1.120282e+00	3.360979e-01	3.366062e-01	3.301908e-01	2.299684e-01	4.436466e-05	2.037775e-09
2.011735e-02	8.189426e-07	1.000014e+00	4.657111e+00	6.580099e-01	2.435978e-01	1.151540e+00	3.653915e-01	5.757587e-01	1.826983e-01	5.000000e-01	4.501667e-01	2.689441e-01	4.540413e-05	2.061722e-09	5.757587e-01	1.826983e-01	5.000000e-01	4.501667e-01	2.689441e-01	4.540413e-05	2.061722e-09	5.757587e-01	1.826983e-01	5.000000e-01	4.501667e-01	2.689441e-01	4.540413e-05	2.061722e-09	1.120284e+00	3.360948e-01	3.366034e-01	3.301881e-01	2.299662e-01	4.436451e-05	2.037787e-09
2.012145e-02	8.196098e-07	1.000015e+00	4.657123e+00	6.580118e-01	2.435983e-01	1.151544e+00	3.653923e-01	5.757604e-01	1.826987e-01	5.000000e-01	4.501667e-01	2.689443e-01	4.540446e-05	2.061752e-09	5.757604e-01	1.826987e-01	5.000000e-01	4.501667e-01	2.689443e-01	4.540446e-05	2.061752e-09	5.757604e-01	1.826987e-01	5.000000e-01	4.501667e-01	2.689443e-01	4.540446e-05	2.061752e-09	1.120287e+00	3.360916e-01	3.366005e-01	3.301852e-01	2.299640e-01	4.436436e-05	2.037799e-09
2.012555e-02	8.202779e-07	1.000015e+00	4.657136e+00	6.580138e-01	2.435988e-01	1.151547e+00	3.653931e-01	5.757621e-01	1.826991e-01	5.000000e-01	4.501668e-01	2.689444e-01	4.540480e-05	2.061783e-09	5.757621e-01	1.826991e-01	5.000000e-01	4.501668e-01	2.689444e-01	4.540480e-05	2.061783e-09	5.757621e-01	1.826991e-01	5.000000e-01	4.501668e-01	2.689444e-01	4.540480e-05	2.061783e-09	1.120289e+00	3.360883e-01	3.365975e-01	3.301823e-01	2.299617e-01	4.436421e-05	2.037813e-09
2.012965e-02	8.209470e-07	1.000016e+00	4.657149e+00	6.580158e-01	2.435994e-01	1.151551e+00	3.653939e-01	5.757638e-01	1.826995e-01	5.000000e-01	4.501668e-01	2.689446e-01	4.540514e-05	2.061814e-09	5.757638e-01	1.826995e-01	5.000000e-01	4.501668e-01	2.689446e-01	4.540514e-05	2.061814e-09	5.757638e-01	1.826995e-01	5.000000e-01	4.501668e-01	2.689446e-01	4.540514e-05	2.061814e-09	1.120291e+00	3.360849e-01	3.365944e-01	3.301793e-01	2.299593e-01	4.436406e-05	2.037827e-09
2.013376e-02	8.216171e-07	1.000017e+00	4.657161e+00	6.580178e-01	2.435999e-01	1.151554e+00	3.653948e-01	5.757656e-01	1.827000e-01	5.000000e-01	4.501668e-01	2.689447e-01	4.540549e-05	2.061846e-09	5.757656e-01	1.827000e-01	5.000000e-01	4.501668e-01	2.689447e-01	4.540549e-05	2.061846e-09	5.757656e-01	1.827000e-01	5.000000e-01	4.501668e-01	2.689447e-01	4.540549e-05	2.061846e-09	1.120293e+00	3.360815e-01	3.365912e-01	3.301762e-01	2.299569e-01	4.436392e-05	2.037842e-09
2.013787e-02	8.222880e-07	1.000018e+00	4.657174e+00	6.580199e-01	2.436005e-01	1.151558e+00	3.653956e-01	5.757674e-01	1.827004e-01	5.000000e-01	4.501669e-01	2.689449e-01	4.540585e-05	2.061878e-09	5.757674e-01	1.827004e-01	5.000000e-01	4.501669e-01	2.689449e-01	4.540585e-05	2.061878e-09	5.757674e-01	1.827004e-01	5.000000e-01	4.501669e-01	2.689449e-01	4.540585e-05	2.061878e-09	1.120294e+00	3.360779e-01	3.365880e-01	3.301730e-01	2.299543e-01	4.436378e-05	2.037858e-09
2.014198e-02	8.229600e-07	1.000018e+00	4.657187e+00	6.580220e-01	2.436011e-01	1.151561e+00	3.653965e-01	5.757693e-01	1.827008e-01	5.000000e-01	4.501669e-01	2.689450e-01	4.540622e-05	2.061912e-09	5.757693e-01	1.827008e-01	5.000000e-01	4.501669e-01	2.689450e-01	4.540622e-05	2.061912e-09	5.757693e-01	1.827008e-01	5.000000e-01	4.501669e-01	2.689450e-01	4.540622e-05	2.061912e-09	1.120295e+00	3.360743e-01	3.365846e-01	3.301696e-01	2.299517e-01	4.436364e-05	2.037874e-09
2.014610e-02	8.236329e-07	1.000019e+00	4.657199e+00	6.580242e-01	2.436017e-01	1.151565e+00	3.653974e-01	5.757712e-01	1.827013e-01	5.000000e-01	4.501670e-01	2.689452e-01	4.540659e-05	2.061946e-09	5.757712e-01	1.827013e-01	5.000000e-01	4.501670e-01	2.689452e-01	4.540659e-05	2.061946e-09	5.757712e-01	1.827013e-01	5.000000e-01	4.501670e-01	2.689452e-01	4.540659e-05	2.061946e-09	1.120296e+00	3.360706e-01	3.365811e-01	3.301662e-01	2.299490e-01	4.436351e-05	2.037892e-09
2.015022e-02	8.243068e-07	1.000020e+00	4.657212e+00	6.580264e-01	2.436023e-01	1.151569e+00	3.653983e-01	5.757731e-01	1.827017e-01	5.000000e-01	4.501670e-01	2.689454e-01	4.540697e-05	2.061980e-09	5.757731e-01	1.827017e-01	5.000000e-01	4.501670e-01	2.689454e-01	4.540697e-05	2.061980e-09	5.757731e-01	1.827017e-01	5.000000e-01	4.501670e-01	2.689454e-01	4.540697e-05	2.061980e-09	1.120297e+00	3.360669e-01	3.365775e-01	3.301627e-01	2.299462e-01	4.436339e-05	2.037910e-09
2.015434e-02	8.249816e-07	1.000021e+00	4.657225e+00	6.580286e-01	2.436029e-01	1.151573e+00	3.653993e-01	5.757750e-01	1.827022e-01	5.000000e-01	4.501670e-01	2.689455e-01	4.540736e-05	2.062015e-09	5.757750e-01	1.827022e-01	5.000000e-01	4.501670e-01	2.689455e-01	4.540736e-05	2.062015e-09	5.757750e-01	1.827022e-01	5.000000e-01	4.501670e-01	2.689455e-01	4.540736e-05	2.062015e-09	1.120298e+00	3.360630e-01	3.365738e-01	3.301591e-01	2.299434e-01	4.436327e-05	2.037928e-09
2.015847e-02	8.256575e-07	1.000022e+00	4.657238e+00	6.580309e-01	2.436036e-01	1.151577e+00	3.654002e-01	5.757770e-01	1.827027e-01	5.000000e-01	4.501671e-01	2.689457e-01	4.540775e-05	2.062051e-09	5.757770e-01	1.827027e-01	5.000000e-01	4.501671e-01	2.689457e-01	4.540775e-05	2.062051e-09	5.757770e-01	1.827027e-01	5.000000e-01	4.501671e-01	2.689457e-01	4.540775e-05	2.062051e-09	1.120299e+00	3.360591e-01	3.365700e-01	3.301553e-01	2.299405e-01	4.436315e-05	2.037948e-09
2.016260e-02	8.263342e-07	1.000023e+00	4.657250e+00	6.580332e-01	2.436042e-01	1.151581e+00	3.654012e-01	5.757791e-01	1.827032e-01	5.000000e-01	4.501671e-01	2.689459e-01	4.540815e-05	2.062087e-09	5.757791e-01	1.827032e-01	5.000000e-01	4.501671e-01	2.689459e-01	4.540815e-05	2.062087e-09	5.757791e-01	1.827032e-01	5.000000e-01	4.501671e-01	2.689459e-01	4.540815e-05	2.062087e-09	1.120299e+00	3.360551e-01	3.365661e-01	3.301515e-01	2.299375e-01	4.436304e-05	2.037968e-09
2.016673e-02	8.270120e-07	1.000024e+00	4.657263e+00	6.580356e-01	2.436049e-01	1.151585e+00	3.654021e-01	5.757811e-01	1.827037e-01	5.000000e-01	4.501672e-01	2.689460e-01	4.540855e-05	2.062124e-09	5.757811e-01	1.827037e-01	5.000000e-01	4.501672e-01	2.689460e-01	4.540855e-05	2.062124e-09	5.757811e-01	1.827037e-01	5.000000e-01	4.501672e-01	2.689460e-01	4.540855e-05	2.062124e-09	1.120299e+00	3.360510e-01	3.365621e-01	3.301476e-01	2.299344e-01	4.436293e-05	2.037989e-09
2.017086e-02	8.276907e-07	1.000024e+00	4.657276e+00	6.580380e-01	2.436055e-01	1.151589e+00	3.654031e-01	5.757832e-01	1.827042e-01	5.000000e-01	4.501672e-01	2.689462e-01	4.540897e-05	2.062162e-09	5.757832e-01	1.827042e-01	5.000000e-01	4.501672e-01	2.689462e-01	4.540897e-05	2.062162e-09	5.757832e-01	1.827042e-01	5.000000e-01	4.501672e-01	2.689462e-01	4.540897e-05	2.062162e-09	1.120299e+00	3.360469e-01	3.365580e-01	3.301436e-01	2.299313e-01	4.436282e-05	2.038010e-09
2.017500e-02	8.283704e-07	1.000025e+00	4.657289e+00	6.580404e-01	2.436062e-01	1.151594e+00	3.654041e-01	5.757853e-01	1.827047e-01	5.000000e-01	4.501673e-01	2.689464e-01	4.540938e-05	2.062200e-09	5.757853e-01	1.827047e-01	5.000000e-01	4.501673e-01	2.689464e-01	4.540938e-05	2.062200e-09	5.757853e-01	1.827047e-01	5.000000e-01	4.501673e-01	2.689464e-01	4.540938e-05	2.062200e-09	1.120299e+00	3.360426e-01	3.365538e-01	3.301395e-01	2.299281e-01	4.436272e-05	2.038032e-09
2.017915e-02	8.290511e-07	1.000026e+00	4.657301e+00	6.580428e-01	2.436069e-01	1.151598e+00	3.654052e-01	5.757875e-01	1.827052e-01	5.000000e-01	4.501673e-01	2.689466e-01	4.540981e-05	2.062238e-09	5.757875e-01	1.827052e-01	5.000000e-01	4.501673e-01	2.689466e-01	4.540981e-05	2.062238e-09	5.757875e-01	1.827052e-01	5.000000e-01	4.501673e-01	2.689466e-01	4.540981e-05	2.062238e-09	1.120298e+00	3.360383e-01	3.365495e-01	3.301353e-01	2.299248e-01	4.436263e-05	2.038055e-09
2.018329e-02	8.297327e-07	1.000027e+00	4.657314e+00	6.580453e-01	2.436076e-01	1.151602e+00	3.654062e-01	5.757897e-01	1.827057e-01	5.000000e-01	4.501674e-01	2.689468e-01	4.541024e-05	2.062277e-09	5.757897e-01	1.827057e-01	5.000000e-01	4.501674e-01	2.689468e-01	4.541024e-05	2.062277e-09	5.757897e-01	1.827057e-01	5.000000e-01	4.501674e-01	2.689468e-01	4.541024e-05	2.062277e-09	1.120298e+00	3.360340e-01	3.365451e-01	3.301310e-01	2.299215e-01	4.436254e-05	2.038078e-09
2.018744e-02	8.304154e-07	1.000028e+00	4.657327e+00	6.580479e-01	2.436083e-01	1.151607e+00	3.654072e-01	5.757919e-01	1.827062e-01	5.000000e-01	4.501674e-01	2.689470e-01	4.541067e-05	2.062317e-09	5.757919e-01	1.827062e-01	5.000000e-01	4.501674e-01	2.689470e-01	4.541067e-05	2.062317e-09	5.757919e-01	1.827062e-01	5.000000e-01	4.501674e-01	2.689470e-01	4.541067e-05	2.062317e-09	1.120297e+00	3.360295e-01	3.365406e-01	3.301266e-01	2.299180e-01	4.436246e-05	2.038102e-09
