0.027   3.742827717266907
0.03699999999999999   2.877410964815945
0.047   2.391265212814274
0.057   2.058211496841412
0.067   1.846204083772686
0.07699999999999999   1.70704295443441
0.08699999999999999   1.587998204989137
0.097   1.490140258109476
0.107   1.427312868568828
0.117   1.382503221432356
0.127   1.332743114477785
0.137   1.286027630947379
0.1469999999999999   1.251545693706203
0.157   1.225419216605037
0.167   1.204903242541058
0.1769999999999999   1.188496958885226
0.187   1.174306265889677
0.197   1.162006290251846
0.207   1.151664312508742
0.217   1.142344553359825
0.227   1.133771091565421
0.237   1.127259610251447
0.247   1.122393046031491
0.257   1.119424861417217
0.267   1.118689195297023
0.277   1.120605721723088
0.287   1.12569280903758
0.2969999999999999   1.132965182238923
0.307   1.140948138718752
0.317   1.13695086385784
0.327   1.132742488358917
0.337   1.128508966664371
0.347   1.124447676863262
0.3569999999999999   1.120767085788756
0.3669999999999999   1.117687272852472
0.377   1.115653543805734
0.387   1.115076967573184
0.397   1.115776270130803
0.407   1.117998546792476
0.4169999999999999   1.122025654691638
0.4269999999999999   1.128183891042228
0.437   1.136857248978902
0.447   1.148505613369121
0.457   1.163689959244312
0.467   1.182247552859694
0.477   1.19337038422759
0.4869999999999999   1.197151193268629
0.497   1.200925538857821
0.507   1.204708004498766
0.517   1.208512963293208
0.527   1.212354656037771
0.537   1.216247264119815
0.547   1.220204978050853
0.557   1.224242062355667
0.567   1.228712619639895
0.5769999999999999   1.233417315196693
0.5869999999999999   1.238209405274797
0.5969999999999999   1.243077645303978
0.6069999999999999   1.248010378864174
0.6169999999999999   1.252995461364836
0.627   1.258020181891978
0.637   1.263071182772148
0.647   1.268134376431733
0.657   1.272963832621666
0.667   1.27765023327583
0.677   1.281681193487697
0.687   1.285664062691683
0.697   1.289631292052448
0.7069999999999999   1.293604994783629
0.7169999999999999   1.297608460428882
0.7269999999999999   1.301666293166357
0.7369999999999999   1.305804559959505
0.747   1.310050950044617
0.757   1.314434947420095
0.767   1.3189880182098
0.777   1.323743815018237
0.787   1.329019037874272
0.797   1.335359702500881
0.807   1.341986452185138
0.817   1.349548854370096
0.827   1.357388221601523
0.8369999999999999   1.36547909865142
0.8469999999999999   1.373793995607606
0.8569999999999999   1.382303099588906
0.8669999999999999   1.390973958865504
0.877   1.399771136229937
0.887   1.408587210749045
0.897   1.416995935006835
0.907   1.425418045888755
0.917   1.433834947053488
0.927   1.442225561441953
0.937   1.450566043105617
0.947   1.458829457977708
0.957   1.466985430742493
0.9669999999999999   1.474999754861411
0.9769999999999999   1.482833962773141
0.9869999999999999   1.490359700742593
0.997   1.495650604135889
1.007   1.500921595193008
1.017   1.505849225104584
1.026999999999999   1.510116111157282
1.036999999999999   1.51481105632381
1.046999999999999   1.520165009032457
1.056999999999999   1.527337249780437
1.066999999999999   1.540855864854264
1.077   1.555921842828208
1.087   1.572262803301587
1.097   1.589572102572163
1.107   1.607504781641833
1.117   1.625673134179392
1.127   1.643641871262757
1.137   1.660922862128625
1.147   1.674586315650272
1.157   1.679607626884001
1.167   1.682836513564976
1.177   1.684455698158043
1.187   1.684678555137337
1.197   1.683753040608562
1.207   1.68196596077528
1.217   1.679647577598942
1.227   1.680416897229883
1.237   1.691003276041998
1.247   1.703281998094608
1.257   1.717062128233241
1.267   1.732117811746052
1.277   1.748184242445184
1.286999999999999   1.764953485160627
1.296999999999999   1.782070230211719
