0.020548	1
0.86307	0.999834
1.60269	1.00013
2.19838	1.00074
3.12261	1.00197
4.04675	1.0035
5.42251	1.00627
6.40797	1.00873
7.59875	1.01165
8.66613	1.01489
10.5749	1.0212
11.9908	1.02675
