0.020548	1
1.54105	1.00013
2.30101	1.00105
3.24569	1.00259
4.2518	1.00474
5.52467	1.00797
6.38689	1.01028
7.41313	1.01367
8.35717	1.01706
9.32155	1.02107
10.3476	1.02507
11.9887	1.03309
