0.020548	1
1.15069	0.999985
1.54089	1.0006
2.01318	1.00152
2.64964	1.00306
3.32698	1.00521
4.33262	1.00876
5.2559	1.01277
6.40458	1.01863
7.4914	1.02511
8.57796	1.03236
9.80777	1.04132
11.0165	1.05182
11.8769	1.05954
