11.872727272727273, 1.0596848756624542
11.490909090909092, 1.0561785568691398
11.10909090909091, 1.0524031797798614
10.654545454545454, 1.0487607011822258
10.254545454545456, 1.0451194455768447
9.836363636363636, 1.042150428047289
9.4, 1.0383738279657562
8.90909090909091, 1.034730534039951
8.400000000000002, 1.0313558907460252
7.836363636363636, 1.0275764370158988
7.290909090909093, 1.0243355075417855
6.727272727272728, 1.0212286995515696
6.218181818181819, 1.0181231145536078
5.7272727272727275, 1.0155560538116593
5.181818181818182, 1.0131222992254383
4.581818181818182, 1.0104182633509988
4.036363636363637, 1.0081190379127598
2.9272727272727277, 1.0043273542600897
2.3454545454545457, 1.0028344883815736
1.9090909090909092, 1.001748471259682
1.4727272727272727, 1.0006624541377904
1.0181818181818185, 1.0002486750917243
0.5272727272727273, 1.000237668161435
0.05454545454545423, 0.9999580105992661
3.454545454545455, 1.0060880554423155
